Division,Weight Class,Lift,Name,Kilos,Pounds,Date,Location,Event,Status,HasRecord
JUNIOR MEN 16 TO 17,82.5kg/181.7lb,Deadlift,Zane Wittekind,240.0,529.1,12/17/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,82.5kg/181.7lb,TOTAL,Zane Wittekind,570.0,1256.6,12/17/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,90kg/198.2lb,Squat,Preston Orewiler,262.5,578.71,2025-04-05,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,90kg/198.2lb,Bench,Lance Jelen,165.0,363.8,02/26/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,90kg/198.2lb,Deadlift,Preston Orewiler,285.0,628.32,2025-04-05,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,90kg/198.2lb,TOTAL,Preston Orewiler,690.0,1521.19,2025-04-05,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,100kg/220lb,Squat,Lance Jelen,282.5,622.8,09/10/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,100kg/220lb,Bench,Gabe Overton,182.5,402.3,07/22/2017,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,100kg/220lb,Deadlift,Logan Beaver,280.0,617.3,02/26/2023,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,100kg/220lb,TOTAL,Lance Jelen,732.5,1614.9,09/10/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,110kg/242lb,Squat,Gabe Overton,275.0,606.3,07/22/2017,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,110kg/242lb,Bench,Landon Taylor,155.0,341.7,07/13/2023,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,110kg/242lb,Deadlift,Connor Raybould,277.5,611.8,06/26/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,110kg/242lb,TOTAL,Landon Taylor,600.0,1322.8,07/13/2023,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,125kg/275lb,Squat,Logan Mckenzie,255.0,562.2,12/08/2018,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,125kg/275lb,Bench,Zachary Trent,162.5,358.3,11/07/2021,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,125kg/275lb,Deadlift,George Griggs,250.0,551.2,04/08/2017,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,125kg/275lb,TOTAL,Zachary Trent,650.0,1433.0,11/07/2021,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,140kg/308.5lb,Squat,Will Gallien,270.0,595.2,07/22/2017,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,140kg/308.5lb,Bench,Harley Redd,165.0,363.76,03/11/2017,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,140kg/308.5lb,Deadlift,Harley Redd,262.5,578.71,03/11/2017,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,140kg/308.5lb,TOTAL,Harley Redd,682.5,1504.64,03/11/2017,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,140+kg/SHW,Squat,Brad Leonard,252.5,556.7,09/11/2021,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,140+kg/SHW,Bench,Brad Leonard,165.0,363.8,05/31/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,140+kg/SHW,Deadlift,Brad Leonard,267.5,589.7,05/31/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 16 TO 17,140+kg/SHW,TOTAL,Brad Leonard,675.0,1488.1,09/11/2021,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,52kg,Squat,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR MEN 18 TO 19,52kg,Bench,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR MEN 18 TO 19,52kg,Deadlift,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR MEN 18 TO 19,52kg,TOTAL,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR MEN 18 TO 19,56kg,Squat,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR MEN 18 TO 19,56kg,Bench,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR MEN 18 TO 19,56kg,Deadlift,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR MEN 18 TO 19,56kg,TOTAL,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR MEN 18 TO 19,60kg/132.2lb,Squat,PARKER Rembis,173.0,381.4,02/23/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,60kg/132.2lb,Bench,PARKER Rembis,100.5,221.6,02/23/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,60kg/132.2lb,Deadlift,Carter Thorp,200.0,440.92,2025-06-21,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,60kg/132.2lb,TOTAL,PARKER Rembis,471.0,1038.4,02/23/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,67.5kg/148.7lb,Squat,Isaac Brinley,190.0,418.88,2025-04-05,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,67.5kg/148.7lb,Bench,Joshua Korth,110.5,243.6,05/15/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,67.5kg/148.7lb,Deadlift,Isaac Brinley,222.5,490.53,2025-04-05,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,67.5kg/148.7lb,TOTAL,PARKER Rembis,502.5,1107.8,11/09/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,75kg/165.2lb,Squat,Brandon Vincenzo,220.0,485.0,06/08/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,75kg/165.2lb,Bench,Nick Onega,132.5,292.1,12/09/2017,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,75kg/165.2lb,Deadlift,Nicolas Ifju,245.0,540.1,10/03/2020,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,75kg/165.2lb,TOTAL,Nicolas Ifju,590.0,1300.7,10/03/2020,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,82.5kg/181.7lb,Squat,Zane Wittekind,227.5,501.6,04/15/2023,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,82.5kg/181.7lb,Bench,Dylan Nostrant,159.5,352.0,04/16/2016,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,82.5kg/181.7lb,Deadlift,Javarryon Fort,287.5,633.8,05/16/2021,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,82.5kg/181.7lb,TOTAL,Javarryon Fort,677.5,1493.6,05/16/2021,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,90kg/198.2lb,Squat,Nathan Wloszektherens,245.0,540.1,12/11/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,90kg/198.2lb,Bench,Nathan Wloszektherens,152.5,336.2,12/11/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,90kg/198.2lb,Deadlift,Jon Mounts,300.0,661.39,05/04/2024,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,90kg/198.2lb,TOTAL,Jon Mounts,675.0,1488.1,05/04/2024,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,100kg/220lb,Squat,Cody Wilson,297.5,655.9,10/02/2021,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,100kg/220lb,Bench,Cody Wilson,205.0,451.9,10/02/2021,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,100kg/220lb,Deadlift,Cody Wilson,310.0,683.4,10/02/2021,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,100kg/220lb,TOTAL,Cody Wilson,812.5,1791.3,10/02/2021,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,110kg/242lb,Squat,Quincy Sellers,310.0,683.4,09/11/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,110kg/242lb,Bench,Gabriel Overton,205.0,451.9,10/27/2018,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,110kg/242lb,Deadlift,Quincy Sellers,325.0,716.5,09/11/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,110kg/242lb,TOTAL,Quincy Sellers,832.5,1835.3,09/11/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,125kg/275lb,Squat,Anthony Bryarly,277.5,611.8,02/26/2023,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,125kg/275lb,Bench,Anthony Bryarly,167.5,369.3,10/02/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,125kg/275lb,Deadlift,Anthony Bryarly,285.0,628.3,02/26/2023,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,125kg/275lb,TOTAL,Anthony Bryarly,727.5,1603.9,02/26/2023,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,140kg,Squat,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR MEN 18 TO 19,140kg/308.5lb,Bench,Michael Boblitt,150.0,330.7,04/15/2023,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,140kg/308.5lb,Deadlift,Michael Boblitt,235.0,518.1,04/15/2023,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,140kg/308.5lb,TOTAL,Michael Boblitt,657.5,1449.5,04/15/2023,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,140+kg/SHW,Squat,Harley Redd,312.5,688.9,06/08/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,140+kg/SHW,Bench,Harley Redd,177.5,391.3,06/08/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,140+kg/SHW,Deadlift,Harley Redd,280.0,617.3,06/08/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 18 TO 19,140+kg/SHW,TOTAL,Harley Redd,770.0,1697.6,06/08/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,52kg,Squat,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR MEN 20 TO 23,52kg,Bench,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR MEN 20 TO 23,52kg,Deadlift,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR MEN 20 TO 23,52kg,TOTAL,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR MEN 20 TO 23,56kg/123.5lb,Squat,Sung Kim,125.0,275.58,10/26/2013,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,56kg/123.5lb,Bench,Sung Kim,105.0,231.48,10/26/2013,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,56kg/123.5lb,Deadlift,Sung Kim,182.5,402.34,10/26/2013,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,56kg/123.5lb,TOTAL,Sung Kim,412.5,909.4,10/26/2013,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,60kg/132.2lb,Squat,Logan Kent,190.0,418.9,09/28/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,60kg/132.2lb,Bench,Nick Gilmore,95.0,209.4,09/16/2017,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,60kg/132.2lb,Deadlift,Logan Kent,227.5,501.6,09/28/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,60kg/132.2lb,TOTAL,Logan Kent,477.5,1052.7,09/28/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,67.5kg/148.7lb,Squat,Nathan Weaver,210.0,463.0,06/28/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,67.5kg/148.7lb,Bench,Nathan Weaver,132.5,292.1,06/28/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,67.5kg/148.7lb,Deadlift,Emilio Mendiola,251.0,553.4,10/17/2021,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,67.5kg/148.7lb,TOTAL,Nathan Weaver,580.0,1278.7,06/28/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,75kg/165.2lb,Squat,Jacob Hershberger,227.5,501.6,11/23/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,75kg/165.2lb,Bench,Jacob Hershberger,150.0,330.7,04/23/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,75kg/165.2lb,Deadlift,Emilio Mendiola,277.5,611.8,03/12/2023,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,75kg/165.2lb,TOTAL,Jacob Hershberger,625.0,1377.9,11/23/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,82.5kg/181.7lb,Squat,Dylan Nostrant,265.0,584.2,11/11/2017,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,82.5kg/181.7lb,Bench,Kyle Agner,187.5,413.4,11/09/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,82.5kg/181.7lb,Deadlift,Zach Ramsdell,327.5,722.0,04/23/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,82.5kg/181.7lb,TOTAL,Zach Ramsdell,737.5,1625.9,04/23/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,90kg/198.2lb,Squat,Norberto Martinez,285.0,628.3,10/02/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,90kg/198.2lb,Bench,Branden Short,197.5,435.4,10/02/2021,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,90kg/198.2lb,Deadlift,Branden Short,332.5,733.0,09/06/2020,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,90kg/198.2lb,TOTAL,Branden Short,802.5,1769.2,09/06/2020,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,100kg/220lb,Squat,Cody Wilson,317.5,700.0,10/22/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,100kg/220lb,Bench,Christian Bond,217.5,479.5,07/22/2017,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,100kg/220lb,Deadlift,Brandon Payne,330.0,727.5,07/15/2018,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,100kg/220lb,TOTAL,Cody Wilson,850.0,1873.9,10/22/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,110kg/242lb,Squat,Gabe Overton,285.0,628.3,11/09/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,110kg/242lb,Bench,Kenneth Zimmerman,205.0,451.9,06/29/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,110kg/242lb,Deadlift,Kenneth Zimmerman,325.0,716.5,06/29/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,110kg/242lb,TOTAL,Kenneth Zimmerman,807.5,1780.2,06/29/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,125kg/275lb,Squat,Cameron Martin,300.5,662.49,05/04/2024,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,125kg/275lb,Bench,Vinny Pospisil,190.0,418.9,11/09/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,125kg/275lb,Deadlift,Cameron Martin,340.0,749.57,05/04/2024,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,125kg/275lb,TOTAL,Cameron Martin,810.5,1786.84,05/04/2024,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,140kg/308.5lb,Squat,Colton Tackett,307.5,677.9,12/02/2023,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,140kg/308.5lb,Bench,Brad Hadden,149.5,330.0,04/08/2017,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,140kg/308.5lb,Deadlift,Brad Hadden,292.0,644.0,04/08/2017,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,140kg/308.5lb,TOTAL,Colton Tackett,745.0,1642.4,12/02/2023,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,140+kg/SHW,Squat,Zachary Thompson,245.0,540.1,10/06/2018,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,140+kg/SHW,Bench,Zachary Thompson,187.5,413.4,10/06/2018,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,140+kg/SHW,Deadlift,Zachary Thompson,247.5,545.6,10/06/2018,ohio,raw-powerlifting,non-tested,True
JUNIOR MEN 20 TO 23,140+kg/SHW,TOTAL,Harley Redd,740.0,1631.4,02/15/2020,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,44kg,Squat,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR WOMEN 13 TO 15,44kg,Bench,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR WOMEN 13 TO 15,44kg,Deadlift,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR WOMEN 13 TO 15,44kg,TOTAL,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR WOMEN 13 TO 15,48kg,Squat,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR WOMEN 13 TO 15,48kg,Bench,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR WOMEN 13 TO 15,48kg,Deadlift,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR WOMEN 13 TO 15,48kg,TOTAL,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR WOMEN 13 TO 15,52kg/114.5lb,Squat,Gabi Farris,137.5,303.1,10/27/2018,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,52kg/114.5lb,Bench,Gabi Farris,60.0,132.3,10/27/2018,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,52kg/114.5lb,Deadlift,Gabi Farris,127.5,281.1,10/27/2018,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,52kg/114.5lb,TOTAL,Gabi Farris,325.0,716.5,10/27/2018,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,56kg/123.5lb,Squat,Gabi Farris,140.0,308.6,06/27/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,56kg/123.5lb,Bench,Gabi Farris,75.0,165.3,06/27/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,56kg/123.5lb,Deadlift,Gabi Farris,132.5,292.1,06/27/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,56kg/123.5lb,TOTAL,Gabi Farris,342.5,755.1,06/27/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,60kg/132.2lb,Squat,Marcella Cash,102.5,226.0,04/08/2017,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,60kg/132.2lb,Bench,Marcella Cash,45.0,99.2,04/08/2017,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,60kg/132.2lb,Deadlift,Marcella Cash,145.0,319.7,04/08/2017,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,60kg/132.2lb,TOTAL,Marcella Cash,292.5,644.8,04/08/2017,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,67.5kg/148.7lb,Squat,Kayla Harshman,102.5,226.0,09/24/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,67.5kg/148.7lb,Bench,Katelin Smith,57.5,126.8,07/24/2021,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,67.5kg/148.7lb,Deadlift,Maci Payne,120.0,264.55,05/04/2024,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,67.5kg/148.7lb,TOTAL,Katelin Smith,255.5,563.3,07/24/2021,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,75kg/165.2lb,Squat,Linnea Kovac,125.0,275.6,04/22/2023,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,75kg,Bench,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR WOMEN 13 TO 15,75kg,Deadlift,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR WOMEN 13 TO 15,75kg/165.2lb,TOTAL,Linnea Kovac,295.0,650.4,04/22/2023,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,82.5kg/181.7lb,Squat,Helen Murphy,145.0,319.7,07/11/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,82.5kg/181.7lb,Bench,Helen Murphy,65.0,143.3,07/12/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,82.5kg/181.7lb,Deadlift,Helen Murphy,137.5,303.1,04/13/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,82.5kg/181.7lb,TOTAL,Helen Murphy,337.5,744.1,04/13/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,90kg/198.2lb,Squat,Sydney Bruning,132.5,292.1,05/08/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,90kg/198.2lb,Bench,Eden Durham,67.5,148.8,12/02/2023,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,90kg/198.2lb,Deadlift,Eden Durham,147.5,325.2,12/02/2023,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,90kg/198.2lb,TOTAL,Sydney Bruning,332.5,733.0,05/08/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,100kg/220lb,Squat,Sydney Blankenship,50.0,110.2,11/21/2020,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,100kg/220lb,Bench,Sydney Blankenship,30.0,66.1,11/21/2020,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,100kg/220lb,Deadlift,Sydney Blankenship,82.5,181.9,11/21/2020,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,100kg/220lb,TOTAL,Sydney Blankenship,155.0,341.7,11/21/2020,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,110kg/242lb,Squat,Sydney Blankenship,65.0,143.3,02/06/2021,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,110kg/242lb,Bench,Sydney Blankenship,37.5,82.7,02/06/2021,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,110kg,Deadlift,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR WOMEN 13 TO 15,110kg/242lb,TOTAL,Sydney Blankenship,180.0,396.8,02/06/2021,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 13 TO 15,110+kg,Squat,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR WOMEN 13 TO 15,110+kg,Bench,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR WOMEN 13 TO 15,110+kg,Deadlift,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR WOMEN 13 TO 15,110+kg,TOTAL,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR WOMEN 16 TO 17,44kg,Squat,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR WOMEN 16 TO 17,44kg,Bench,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR WOMEN 16 TO 17,44kg,Deadlift,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR WOMEN 16 TO 17,44kg,TOTAL,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR WOMEN 16 TO 17,48kg,Squat,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR WOMEN 16 TO 17,48kg,Bench,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR WOMEN 16 TO 17,48kg,Deadlift,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR WOMEN 16 TO 17,48kg,TOTAL,No existing record,,,,ohio,raw-powerlifting,non-tested,False
JUNIOR WOMEN 16 TO 17,52kg/114.5lb,Squat,Taylor Gatherwright,107.5,237.0,10/01/2023,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 16 TO 17,52kg/114.5lb,Bench,Lyndsay Cole,53.5,117.7,04/16/2016,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 16 TO 17,52kg/114.5lb,Deadlift,Lyndsay Cole,105.0,231.48,04/16/2016,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 16 TO 17,52kg/114.5lb,TOTAL,Taylor Gatherwright,255.0,562.2,10/01/2023,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 16 TO 17,56kg/123.5lb,Squat,Liliana Alberty,165.0,363.8,10/31/2021,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 16 TO 17,56kg/123.5lb,Bench,Gabi Farris,80.0,176.4,09/04/2020,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 16 TO 17,56kg/123.5lb,Deadlift,Marcella Cash,152.5,336.2,06/16/2018,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 16 TO 17,56kg/123.5lb,TOTAL,Gabi Farris,375.0,826.7,09/04/2020,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 16 TO 17,60kg/132.2lb,Squat,Isabella Gallo,115.0,253.5,02/09/2019,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 16 TO 17,60kg/132.2lb,Bench,Amelia Mcnamara,57.5,126.8,09/04/2020,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 16 TO 17,60kg/132.2lb,Deadlift,Melanie McLaughlin,135.0,297.6,09/11/2022,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 16 TO 17,60kg/132.2lb,TOTAL,Amelia Mcnamara,292.5,644.9,09/04/2020,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 16 TO 17,67.5kg/148.7lb,Squat,Maggie Moore,147.5,325.2,09/16/2017,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 16 TO 17,67.5kg/148.7lb,Bench,Maggie Moore,87.5,192.9,09/16/2017,ohio,raw-powerlifting,non-tested,True
JUNIOR WOMEN 16 TO 17,67.5kg/148.7lb,Deadlift,Maggie Moore,160.0,352.7,04/08/2017,ohio,raw-powerlifting,non-tested,True
